1.0e0 0.0e0 1.6853732e2 1.6853732e2
1.1875e0 0.0e0 1.694627e2 1.694627e2
1.375e0 0.0e0 1.7046516e2 1.7046516e2
1.5625e0 0.0e0 1.7154416e2 1.7154416e2
1.75e0 0.0e0 1.7270679e2 1.7270679e2
1.9375e0 0.0e0 1.7394597e2 1.7394597e2
2.125e0 0.0e0 1.7526234e2 1.7526234e2
2.3125e0 0.0e0 1.766678e2 1.766678e2
2.5e0 0.0e0 1.7814583e2 1.7814583e2
2.6875e0 0.0e0 1.7970598e2 1.7970598e2
2.875e0 0.0e0 1.8133237e2 1.8133237e2
3.0625e0 0.0e0 1.8303581e2 1.8303581e2
3.25e0 0.0e0 1.8479991e2 1.8479991e2
3.4375e0 0.0e0 1.8662434e2 1.8662434e2
3.625e0 0.0e0 1.885029e2 1.885029e2
3.8125e0 0.0e0 1.9042532e2 1.9042532e2
4.0e0 0.0e0 1.9237975e2 1.9237975e2
4.1875e0 0.0e0 1.943668e2 1.943668e2
4.375e0 0.0e0 1.963637e2 1.963637e2
4.5625e0 0.0e0 1.9837149e2 1.9837149e2
4.75e0 0.0e0 2.0037389e2 2.0037389e2
4.9375e0 0.0e0 2.0236043e2 2.0236043e2
5.125e0 0.0e0 2.043176e2 2.043176e2
5.3125e0 0.0e0 2.0624341e2 2.0624341e2
5.5e0 0.0e0 2.0813115e2 2.0813115e2
5.6875e0 0.0e0 2.0997842e2 2.0997842e2
5.875e0 0.0e0 2.1181451e2 2.1181451e2
6.0625e0 0.0e0 2.1368152e2 2.1368152e2
6.25e0 0.0e0 2.1567352e2 2.1567352e2
6.4375e0 0.0e0 2.1794879e2 2.1794879e2
6.625e0 0.0e0 2.2074637e2 2.2074637e2
6.8125e0 0.0e0 2.243941e2 2.243941e2
7.0e0 0.0e0 2.292825e2 2.292825e2
7.1875e0 0.0e0 2.3579414e2 2.3579414e2
7.375e0 0.0e0 2.442082e2 2.442082e2
7.5625e0 0.0e0 2.5455177e2 2.5455177e2
7.75e0 0.0e0 2.6647012e2 2.6647012e2
7.9375e0 0.0e0 2.7914453e2 2.7914453e2
8.125e0 0.0e0 2.9137929e2 2.9137929e2
8.3125e0 0.0e0 3.0171597e2 3.0171597e2
8.5e0 0.0e0 3.0880339e2 3.0880339e2
